player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid
Pep Chavarría,498444.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pep,Chavarría,1998-04-10,28.4,8.0,29.0,Defender,Full Back,amt4voyjzhnvr55t08hzlw50q,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,1.0,7.008,0.0,-6.09,0.0,0.0,0.0,0.0,7.008,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,498444.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pep,Chavarría,1998-04-10,28.4,8.0,29.0,Defender,Full Back,amt4voyjzhnvr55t08hzlw50q,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,498444.0,25.0,1.0,8.0,5.0,62.5,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Pep,Chavarría,1998-04-10,28.4,8.0,29.0,Defender,Full Back,amt4voyjzhnvr55t08hzlw50q,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,498444,amt4voyjzhnvr55t08hzlw50q
Phil Foden,209244.0,1.0,82.0,0.0,0.12,-0.12,2.0,0.0,0.0,0.06,Phil,Foden,2000-05-28,26.27,43.0,47.0,Midfielder,Attacking Midfielder,693z0rzfh3m0h0wsma9v8c9ux,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,19.0,194.929,7.0,18.48,0.0,0.0,0.0,0.0,10.259,2.64,3.0,0.0,3.0,0.0,0.0,11.0,6.0,54.545,2.0,1.0,50.0,,,,,,,,,,209244.0,82.0,1.0,2.0,1.0,1.92,50.0,0.4,0.367,0.0,0.0,Phil,Foden,2000-05-28,26.27,43.0,47.0,Midfielder,Attacking Midfielder,693z0rzfh3m0h0wsma9v8c9ux,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,209244.0,82.0,1.0,54.0,43.0,79.63,18.0,12.0,66.67,3.0,1.0,33.33,3.0,1.0,33.33,Phil,Foden,2000-05-28,26.27,43.0,47.0,Midfielder,Attacking Midfielder,693z0rzfh3m0h0wsma9v8c9ux,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,209244,693z0rzfh3m0h0wsma9v8c9ux
Piero Hincapié,448104.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Piero,Hincapié,2002-01-09,24.65,3.0,5.0,Defender,Central Defender,4foax2b7unlkev1eq6py86lii,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,3.0,35.438,3.0,34.65,0.0,0.0,0.0,0.0,11.813,11.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,448104.0,9.0,1.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,Piero,Hincapié,2002-01-09,24.65,3.0,5.0,Defender,Central Defender,4foax2b7unlkev1eq6py86lii,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,448104.0,9.0,1.0,5.0,5.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,Piero,Hincapié,2002-01-09,24.65,3.0,5.0,Defender,Central Defender,4foax2b7unlkev1eq6py86lii,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,448104,4foax2b7unlkev1eq6py86lii
Promise David,538007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Promise,David,2001-07-03,25.17,36.0,12.0,Forward,Striker,538007,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,538007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Promise,David,2001-07-03,25.17,36.0,12.0,Forward,Striker,538007,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,538007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Promise,David,2001-07-03,25.17,36.0,12.0,Forward,Striker,538007,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,538007,538007
Rayan,499604.0,1.0,89.0,0.0,0.04,-0.04,1.0,1.0,0.0,0.04,Rayan Vitor,Simplício Rocha,2006-08-03,20.08,91.0,37.0,Forward,Striker,db59xs6wi27mder57ocnlidjo,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,6.0,57.176,3.0,20.79,0.0,0.0,1.0,0.0,9.529,6.93,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,3.0,33.333,,,,,,,,,,499604.0,89.0,1.0,1.0,1.0,6.67,0.0,0.026,0.026,0.0,0.0,Rayan Vitor,Simplício Rocha,2006-08-03,20.08,91.0,37.0,Forward,Striker,db59xs6wi27mder57ocnlidjo,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,499604.0,89.0,1.0,15.0,8.0,53.33,12.0,7.0,58.33,0.0,0.0,0.0,0.0,0.0,0.0,Rayan Vitor,Simplício Rocha,2006-08-03,20.08,91.0,37.0,Forward,Striker,db59xs6wi27mder57ocnlidjo,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,499604,db59xs6wi27mder57ocnlidjo
Rayan Aït-Nouri,448514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rayan,Aït-Nouri,2001-06-06,25.24,43.0,21.0,Defender,Full Back,448514,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,448514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rayan,Aït-Nouri,2001-06-06,25.24,43.0,21.0,Defender,Full Back,448514,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,448514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rayan,Aït-Nouri,2001-06-06,25.24,43.0,21.0,Defender,Full Back,448514,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,448514,448514
Rayan Cherki,466052.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rayan,Cherki,2003-08-17,23.04,43.0,10.0,Midfielder,Attacking Midfielder,1ehcji0j9s8b0qsj8v5zinjvu,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,8.0,86.982,3.0,9.345,0.0,0.0,1.0,0.0,10.873,3.115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,466052.0,27.0,1.0,4.0,3.0,14.29,0.0,0.495,0.412,2.0,1.0,Rayan,Cherki,2003-08-17,23.04,43.0,10.0,Midfielder,Attacking Midfielder,1ehcji0j9s8b0qsj8v5zinjvu,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,466052.0,27.0,1.0,14.0,13.0,92.86,7.0,6.0,85.71,1.0,0.0,0.0,1.0,1.0,100.0,Rayan,Cherki,2003-08-17,23.04,43.0,10.0,Midfielder,Attacking Midfielder,1ehcji0j9s8b0qsj8v5zinjvu,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,466052,1ehcji0j9s8b0qsj8v5zinjvu
Reece James,225796.0,1.0,90.0,0.0,0.1,-0.1,2.0,1.0,0.0,0.05,Reece,James,1999-12-08,26.74,8.0,24.0,Defender,Full Back,dczrgxyolp7lcz413wkz7ap61,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,6.0,54.744,2.0,6.825,0.0,0.0,0.0,0.0,9.124,3.412,0.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,100.0,,,,,,,,,,225796.0,90.0,1.0,1.0,1.0,2.0,0.0,0.07,0.07,0.0,0.0,Reece,James,1999-12-08,26.74,8.0,24.0,Defender,Full Back,dczrgxyolp7lcz413wkz7ap61,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,225796.0,90.0,1.0,50.0,44.0,88.0,6.0,5.0,83.33,1.0,1.0,100.0,0.0,0.0,0.0,Reece,James,1999-12-08,26.74,8.0,24.0,Defender,Full Back,dczrgxyolp7lcz413wkz7ap61,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,225796,dczrgxyolp7lcz413wkz7ap61
Regan Slater,243413.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regan,Slater,1999-09-11,26.98,88.0,27.0,Midfielder,Defensive Midfielder,4na6y8lqidwajp19myp5l7bvt,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,6.0,63.657,1.0,4.515,0.0,0.0,0.0,0.0,10.609,4.515,1.0,0.0,2.0,0.0,0.0,4.0,1.0,25.0,1.0,0.0,0.0,,,,,,,,,,243413.0,90.0,1.0,1.0,0.0,0.0,0.0,0.441,0.007,1.0,0.0,Regan,Slater,1999-09-11,26.98,88.0,27.0,Midfielder,Defensive Midfielder,4na6y8lqidwajp19myp5l7bvt,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,243413.0,90.0,1.0,21.0,19.0,90.48,6.0,5.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,Regan,Slater,1999-09-11,26.98,88.0,27.0,Midfielder,Defensive Midfielder,4na6y8lqidwajp19myp5l7bvt,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,243413,4na6y8lqidwajp19myp5l7bvt
Reinildo Mandava,434399.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reinildo Isnard,Mandava,1994-01-21,32.62,56.0,17.0,Defender,Full Back,cj3dik1dqyo2nf1jgmyn471sl,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,8.0,68.71,3.0,12.285,0.0,0.0,0.0,0.0,8.589,4.095,3.0,3.0,5.0,0.0,2.0,10.0,5.0,50.0,4.0,3.0,75.0,,,,,,,,,,434399.0,90.0,1.0,2.0,2.0,3.77,0.0,0.289,0.289,0.0,0.0,Reinildo Isnard,Mandava,1994-01-21,32.62,56.0,17.0,Defender,Full Back,cj3dik1dqyo2nf1jgmyn471sl,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,434399.0,90.0,1.0,53.0,47.0,88.68,11.0,9.0,81.82,2.0,1.0,50.0,0.0,0.0,0.0,Reinildo Isnard,Mandava,1994-01-21,32.62,56.0,17.0,Defender,Full Back,cj3dik1dqyo2nf1jgmyn471sl,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,434399,cj3dik1dqyo2nf1jgmyn471sl
Riccardo Calafiori,466075.0,1.0,81.0,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,Riccardo,Calafiori,2002-05-19,24.29,3.0,33.0,Defender,Full Back,dhs8pujk55ewcis7y5alchu22,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,8.0,72.35,5.0,43.785,0.0,0.0,0.0,0.0,9.044,8.757,1.0,0.0,1.0,0.0,4.0,1.0,1.0,100.0,2.0,1.0,50.0,,,,,,,,,,466075.0,81.0,1.0,1.0,1.0,0.0,0.0,0.094,0.094,1.0,1.0,Riccardo,Calafiori,2002-05-19,24.29,3.0,33.0,Defender,Full Back,dhs8pujk55ewcis7y5alchu22,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,466075.0,81.0,1.0,24.0,20.0,83.33,8.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Riccardo,Calafiori,2002-05-19,24.29,3.0,33.0,Defender,Full Back,dhs8pujk55ewcis7y5alchu22,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,466075,dhs8pujk55ewcis7y5alchu22
Richarlison,212319.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Richarlison,de Andrade,1997-05-10,29.32,6.0,9.0,Forward,Second Striker,c5zmr0m17riujelm4up44etih,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,3.0,18.244,0.0,-15.435,0.0,0.0,0.0,0.0,6.081,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,28.571,4.0,0.0,0.0,,,,,,,,,,212319.0,68.0,1.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,Richarlison,de Andrade,1997-05-10,29.32,6.0,9.0,Forward,Second Striker,c5zmr0m17riujelm4up44etih,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,212319.0,68.0,1.0,9.0,8.0,88.89,3.0,2.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Richarlison,de Andrade,1997-05-10,29.32,6.0,9.0,Forward,Second Striker,c5zmr0m17riujelm4up44etih,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,212319,c5zmr0m17riujelm4up44etih
Rico Henry,194010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rico,Henry,1997-07-08,29.16,94.0,3.0,Defender,Full Back,194010,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,194010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rico,Henry,1997-07-08,29.16,94.0,3.0,Defender,Full Back,194010,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,194010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rico,Henry,1997-07-08,29.16,94.0,3.0,Defender,Full Back,194010,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,194010,194010
Rico Lewis,477064.0,1.0,57.0,0.0,0.17,-0.17,1.0,1.0,0.0,0.17,Rico,Lewis,2004-11-21,21.78,43.0,82.0,Defender,Full Back,d0azo0spzov2hg6ul40l58e3u,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,7.0,72.198,4.0,28.245,0.0,0.0,0.0,0.0,10.314,7.061,0.0,2.0,0.0,0.0,0.0,9.0,2.0,22.222,1.0,1.0,100.0,,,,,,,,,,477064.0,57.0,1.0,0.0,0.0,0.0,0.0,0.018,0.018,0.0,0.0,Rico,Lewis,2004-11-21,21.78,43.0,82.0,Defender,Full Back,d0azo0spzov2hg6ul40l58e3u,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,477064.0,57.0,1.0,26.0,24.0,92.31,10.0,9.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,Rico,Lewis,2004-11-21,21.78,43.0,82.0,Defender,Full Back,d0azo0spzov2hg6ul40l58e3u,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,477064,d0azo0spzov2hg6ul40l58e3u
Rio Ngumoha,611922.0,1.0,63.0,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,Rio,Ngumoha,2008-08-29,18.01,14.0,73.0,Forward,Winger,154gonr6x9vuraxmzd9zi5xck,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,9.0,73.536,3.0,16.275,0.0,0.0,0.0,0.0,8.171,5.425,1.0,0.0,2.0,0.0,0.0,5.0,2.0,40.0,0.0,0.0,0.0,,,,,,,,,,611922.0,63.0,1.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,Rio,Ngumoha,2008-08-29,18.01,14.0,73.0,Forward,Winger,154gonr6x9vuraxmzd9zi5xck,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,611922.0,63.0,1.0,13.0,10.0,76.92,8.0,6.0,75.0,2.0,1.0,50.0,0.0,0.0,0.0,Rio,Ngumoha,2008-08-29,18.01,14.0,73.0,Forward,Winger,154gonr6x9vuraxmzd9zi5xck,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,611922,154gonr6x9vuraxmzd9zi5xck
Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,0.0,2.0,4.0,66.67,-0.83,0.5,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215059,d9yxninyn4bac8f0ufxsnlqll
Robin Roefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,0.0,2.0,1.0,33.33,-0.37,0.5,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498016,6h0fuh0aamz86pf25qebm0fvu
Rodrigo Bentancur,202993.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rodrigo,Bentancur,1997-06-25,29.19,6.0,30.0,Midfielder,Central Midfielder,3wp8fuk07m1ph1fpmbqe7tf55,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,8.0,83.922,2.0,11.865,0.0,0.0,0.0,0.0,10.49,5.932,3.0,0.0,2.0,0.0,0.0,9.0,3.0,33.333,2.0,1.0,50.0,,,,,,,,,,202993.0,45.0,1.0,1.0,1.0,2.56,0.0,0.012,0.012,0.0,0.0,Rodrigo,Bentancur,1997-06-25,29.19,6.0,30.0,Midfielder,Central Midfielder,3wp8fuk07m1ph1fpmbqe7tf55,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,202993.0,45.0,1.0,41.0,37.0,90.24,10.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Rodrigo,Bentancur,1997-06-25,29.19,6.0,30.0,Midfielder,Central Midfielder,3wp8fuk07m1ph1fpmbqe7tf55,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,202993,3wp8fuk07m1ph1fpmbqe7tf55
Rodrigo Muniz,244042.0,1.0,8.0,0.0,0.02,-0.02,1.0,1.0,0.0,0.02,Rodrigo,Muniz Carvalho,2001-05-04,25.33,54.0,9.0,Forward,Striker,9wqqm1lr6y75yl27asdcygf3e,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,100.0,,,,,,,,,,244042.0,8.0,1.0,1.0,1.0,25.0,0.0,0.002,0.002,0.0,0.0,Rodrigo,Muniz Carvalho,2001-05-04,25.33,54.0,9.0,Forward,Striker,9wqqm1lr6y75yl27asdcygf3e,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,244042.0,8.0,1.0,4.0,2.0,50.0,3.0,2.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Rodrigo,Muniz Carvalho,2001-05-04,25.33,54.0,9.0,Forward,Striker,9wqqm1lr6y75yl27asdcygf3e,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,244042,9wqqm1lr6y75yl27asdcygf3e
Romaine Mundle,461199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romaine,Mundle,2003-04-24,23.36,56.0,14.0,Forward,Winger,461199,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,461199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romaine,Mundle,2003-04-24,23.36,56.0,14.0,Forward,Winger,461199,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,461199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romaine,Mundle,2003-04-24,23.36,56.0,14.0,Forward,Winger,461199,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,461199,461199
Roméo Lavia,514356.0,1.0,65.0,0.0,0.21,-0.21,1.0,1.0,0.0,0.21,Roméo,Lavia,2004-01-06,22.65,8.0,45.0,Midfielder,Defensive Midfielder,dgjl6ks0r7lbh09fe8cuwj7ro,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,5.0,43.035,1.0,3.99,0.0,0.0,0.0,0.0,8.607,3.99,3.0,1.0,4.0,0.0,1.0,6.0,3.0,50.0,0.0,0.0,0.0,,,,,,,,,,514356.0,65.0,1.0,2.0,2.0,9.09,0.0,0.031,0.031,0.0,0.0,Roméo,Lavia,2004-01-06,22.65,8.0,45.0,Midfielder,Defensive Midfielder,dgjl6ks0r7lbh09fe8cuwj7ro,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,514356.0,65.0,1.0,22.0,21.0,95.45,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Roméo,Lavia,2004-01-06,22.65,8.0,45.0,Midfielder,Defensive Midfielder,dgjl6ks0r7lbh09fe8cuwj7ro,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,514356,dgjl6ks0r7lbh09fe8cuwj7ro
Ronald Araujo,445087.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronald,Araujo,1999-03-07,27.49,14.0,33.0,Defender,Central Defender,awsod0zmnrukk21d4882ji7e1,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,7.0,82.366,7.0,81.165,0.0,0.0,0.0,0.0,11.767,11.595,1.0,0.0,1.0,1.0,2.0,2.0,1.0,50.0,5.0,3.0,60.0,,,,,,,,,,445087.0,20.0,1.0,0.0,0.0,0.0,0.0,0.035,0.006,0.0,0.0,Ronald,Araujo,1999-03-07,27.49,14.0,33.0,Defender,Central Defender,awsod0zmnrukk21d4882ji7e1,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,445087.0,20.0,1.0,29.0,26.0,89.66,5.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronald,Araujo,1999-03-07,27.49,14.0,33.0,Defender,Central Defender,awsod0zmnrukk21d4882ji7e1,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,445087,awsod0zmnrukk21d4882ji7e1
Ross Barkley,88894.0,1.0,74.0,0.0,0.1,-0.1,1.0,0.0,0.0,0.1,Ross,Barkley,1993-12-05,32.75,7.0,6.0,Midfielder,Central Midfielder,dxeju5zcb6j8etdgwq0kweor9,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,14.0,178.553,4.0,9.45,0.0,0.0,1.0,0.0,12.754,2.362,0.0,0.0,0.0,1.0,0.0,8.0,4.0,50.0,2.0,1.0,50.0,,,,,,,,,,88894.0,74.0,1.0,2.0,2.0,10.0,0.0,0.017,0.007,0.0,0.0,Ross,Barkley,1993-12-05,32.75,7.0,6.0,Midfielder,Central Midfielder,dxeju5zcb6j8etdgwq0kweor9,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,88894.0,74.0,1.0,25.0,20.0,80.0,6.0,5.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,Ross,Barkley,1993-12-05,32.75,7.0,6.0,Midfielder,Central Midfielder,dxeju5zcb6j8etdgwq0kweor9,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,88894,dxeju5zcb6j8etdgwq0kweor9
