canonical_id,name,team,fotmob_id,carries_STILL_COMBINED_R1R2,carry_distance_STILL_COMBINED_R1R2,progressive_carries_STILL_COMBINED_R1R2,progressive_distance_STILL_COMBINED_R1R2,shot_ending_STILL_COMBINED_R1R2,goal_ending_STILL_COMBINED_R1R2,chance_ending_STILL_COMBINED_R1R2,assist_ending_STILL_COMBINED_R1R2,dist_per_carry_STILL_COMBINED_R1R2,dist_per_progressive_carry_STILL_COMBINED_R1R2,op_xa_STILL_COMBINED_R1R2,touches_r1,minutes_r1,touches_r2,minutes_r2,weight_r1,imputation_source,carries_imputed_r1,carries_imputed_r2,carry_distance_imputed_r1,carry_distance_imputed_r2,progressive_carries_imputed_r1,progressive_carries_imputed_r2,progressive_distance_imputed_r1,progressive_distance_imputed_r2,shot_ending_imputed_r1,shot_ending_imputed_r2,goal_ending_imputed_r1,goal_ending_imputed_r2,chance_ending_imputed_r1,chance_ending_imputed_r2,assist_ending_imputed_r1,assist_ending_imputed_r2,dist_per_carry_imputed_r1,dist_per_carry_imputed_r2,dist_per_progressive_carry_imputed_r1,dist_per_progressive_carry_imputed_r2,op_xa_imputed_r1,op_xa_imputed_r2
181284,Gonçalo Guedes,Real Sociedad,536455,6.0,78.013,1.0,2.205,0.0,0.0,1.0,0.0,13.002,2.205,0.05,16.0,16.0,0.0,0.0,1.0,touches,6.0,0.0,78.013,0.0,1.0,0.0,2.205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.002,0.0,2.205,0.0,0.05,0.0
632509,Gorka Carrera,Real Sociedad,1431291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220182,Gorka Guruzeta,Athletic Club,711231,1.0,15.707,0.0,-9.03,0.0,0.0,0.0,0.0,15.707,0.0,0.013,18.0,81.0,24.0,58.0,0.42857142857142855,touches,0.42857142857142855,0.5714285714285714,6.731571428571429,8.975428571428571,0.0,0.0,-3.8699999999999997,-5.159999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.731571428571429,8.975428571428571,0.0,0.0,0.005571428571428571,0.007428571428571428
179830,Grady Diangana,Elche,654091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197024,Guido Rodríguez,Valencia,586768,19.0,151.215,8.0,62.16,0.0,0.0,1.0,0.0,7.959,7.77,0.029,65.0,88.0,81.0,90.0,0.4452054794520548,touches,8.45890410958904,10.54109589041096,67.32174657534247,83.89325342465753,3.5616438356164384,4.438356164383562,27.673972602739724,34.48602739726027,0.0,0.0,0.0,0.0,0.4452054794520548,0.5547945205479452,0.0,0.0,3.543390410958904,4.415609589041096,3.4592465753424655,4.310753424657534,0.01291095890410959,0.016089041095890412
new_2026_18,Hamza Abdelkarim,Barcelona,1708842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657325,Hugo Burcio,Celta Vigo,1825995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439716,Hugo Duro,Valencia,929838,2.0,12.344,1.0,1.785,0.0,0.0,0.0,0.0,6.172,1.785,0.015,16.0,55.0,2.0,7.0,0.8888888888888888,touches,1.7777777777777777,0.22222222222222232,10.972444444444443,1.371555555555556,0.8888888888888888,0.11111111111111116,1.5866666666666664,0.19833333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.486222222222222,0.685777777777778,1.5866666666666664,0.19833333333333342,0.013333333333333332,0.0016666666666666674
492900,Hugo González,Celta Vigo,1226783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_0,Hugo Novoa,Alavés,1175969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620583,Hugo Rincón,Girona,1427819,3.0,22.059,2.0,15.225,0.0,0.0,0.0,0.0,7.353,7.612,0.005,32.0,90.0,19.0,16.0,0.6274509803921569,touches,1.8823529411764706,1.1176470588235294,13.840941176470588,8.218058823529413,1.2549019607843137,0.7450980392156863,9.552941176470588,5.672058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.613647058823529,2.7393529411764708,4.776156862745098,2.8358431372549022,0.003137254901960784,0.0018627450980392157
538283,Hugo Sotelo,Celta Vigo,1254218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,touches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550566,Hugo Álvarez,Celta Vigo,1308414,6.0,57.606,4.0,41.58,0.0,0.0,1.0,0.0,9.601,10.395,0.033,23.0,25.0,33.0,57.0,0.4107142857142857,touches,2.4642857142857144,3.5357142857142856,23.659607142857144,33.94639285714286,1.6428571428571428,2.357142857142857,17.077499999999997,24.5025,0.0,0.0,0.0,0.0,0.4107142857142857,0.5892857142857143,0.0,0.0,3.943267857142857,5.657732142857143,4.269374999999999,6.125625,0.013553571428571429,0.019446428571428573
98745,Héctor Bellerín,Real Betis,427438,9.0,84.609,5.0,46.2,0.0,0.0,0.0,0.0,9.401,9.24,0.01,12.0,19.0,62.0,90.0,0.16216216216216217,touches,1.4594594594594597,7.54054054054054,13.720378378378378,70.88862162162161,0.8108108108108109,4.1891891891891895,7.491891891891893,38.70810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5244864864864864,7.876513513513514,1.4983783783783784,7.741621621621622,0.0016216216216216218,0.008378378378378378
40270,Iago Aspas,Celta Vigo,174472,6.0,66.38,4.0,43.89,0.0,0.0,0.0,0.0,11.063,10.972,0.036,30.0,52.0,24.0,26.0,0.5555555555555556,touches,3.3333333333333335,2.6666666666666665,36.87777777777778,29.50222222222222,2.2222222222222223,1.7777777777777777,24.383333333333336,19.506666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.146111111111112,4.916888888888889,6.095555555555555,4.876444444444444,0.02,0.015999999999999997
634238,Ibai Aguirre,Real Sociedad,1810849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_141,Ibrahima Konaté,Real Madrid,820140,34.0,310.132,13.0,147.42,0.0,0.0,0.0,0.0,9.122,11.34,0.018,67.0,90.0,89.0,90.0,0.42948717948717946,touches,14.602564102564102,19.397435897435898,133.19771794871795,176.93428205128205,5.583333333333333,7.416666666666666,63.31499999999999,84.10499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.917782051282051,5.2042179487179485,4.870384615384615,6.469615384615384,0.007730769230769229,0.010269230769230768
new_2026_148,Ibrahima Sow,Sevilla,1555045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_79,Ifeanyi Ndukwe,Levante,1780239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216475,Igor Zubeldia,Real Sociedad,698653,21.0,212.814,7.0,69.72,0.0,0.0,0.0,0.0,10.134,9.96,0.01,31.0,33.0,80.0,90.0,0.27927927927927926,touches,5.864864864864864,15.135135135135135,59.43454054054053,153.37945945945944,1.9549549549549547,5.045045045045045,19.47135135135135,50.24864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.830216216216216,7.303783783783784,2.7816216216216216,7.178378378378379,0.0027927927927927925,0.007207207207207207
new_2026_153,Iker Córdoba,Valencia CF,1637860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490726,Iker Losada,Levante,1082930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592812,Iker Munoz,Sevilla,1413945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589577,Iker Muñoz,Osasuna,1323863,12.0,134.494,5.0,83.475,0.0,0.0,1.0,0.0,11.208,16.695,0.02,38.0,45.0,52.0,90.0,0.4222222222222222,touches,5.066666666666666,6.933333333333333,56.78635555555555,77.70764444444444,2.111111111111111,2.8888888888888884,35.245,48.22999999999999,0.0,0.0,0.0,0.0,0.4222222222222222,0.5777777777777777,0.0,0.0,4.732266666666667,6.4757333333333325,7.049,9.645999999999999,0.008444444444444445,0.011555555555555555
465689,Ilaix Moriba,Celta Vigo,1109046,6.0,48.012,2.0,-3.255,0.0,0.0,0.0,0.0,8.002,-1.628,0.013,68.0,90.0,18.0,13.0,0.7906976744186046,touches,4.7441860465116275,1.2558139534883723,37.962976744186044,10.049023255813955,1.5813953488372092,0.4186046511627908,-2.573720930232558,-0.681279069767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.327162790697675,1.674837209302326,-1.2872558139534882,-0.3407441860465117,0.01027906976744186,0.0027209302325581397
500043,Ilias Akhomach,Rayo Vallecano,1311915,6.0,71.304,3.0,9.24,0.0,0.0,0.0,0.0,11.884,3.08,0.007,15.0,13.0,6.0,11.0,0.7142857142857143,touches,4.285714285714286,1.7142857142857142,50.931428571428576,20.37257142857143,2.142857142857143,0.8571428571428571,6.6000000000000005,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48857142857143,3.3954285714285715,2.2,0.88,0.005,0.002
215531,Ionut Radu,Celta Vigo,681213,,,,,,,,,,,,53.0,90.0,30.0,90.0,0.6385542168674698,touches,,,,,,,,,,,,,,,,,,,,,,
610206,Isaac Romero,Sevilla,1130991,7.0,77.259,4.0,29.505,0.0,0.0,1.0,1.0,11.037,7.376,0.011,23.0,45.0,25.0,45.0,0.4791666666666667,touches,3.354166666666667,3.645833333333333,37.019937500000005,40.239062499999996,1.9166666666666667,2.083333333333333,14.1378125,15.367187499999996,0.0,0.0,0.0,0.0,0.4791666666666667,0.5208333333333333,0.4791666666666667,0.5208333333333333,5.2885625,5.7484375,3.5343333333333335,3.8416666666666663,0.005270833333333333,0.005729166666666665
80209,Isco,Real Betis,191315,13.0,141.472,8.0,75.6,1.0,0.0,0.0,0.0,10.882,9.45,0.018,27.0,31.0,19.0,32.0,0.5869565217391305,touches,7.630434782608696,5.369565217391304,83.03791304347827,58.43408695652173,4.695652173913044,3.304347826086956,44.37391304347826,31.226086956521733,0.5869565217391305,0.4130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,6.3872608695652175,4.494739130434782,5.546739130434783,3.9032608695652167,0.010565217391304348,0.00743478260869565
434078,Isi Palazón,Rayo Vallecano,638010,6.0,50.861,0.0,-21.63,1.0,0.0,0.0,0.0,8.477,0.0,0.006,28.0,64.0,10.0,17.0,0.7368421052631579,touches,4.421052631578947,1.5789473684210529,37.47652631578947,13.384473684210528,0.0,0.0,-15.937894736842104,-5.692105263157895,0.7368421052631579,0.26315789473684215,0.0,0.0,0.0,0.0,0.0,0.0,6.24621052631579,2.230789473684211,0.0,0.0,0.004421052631578947,0.0015789473684210528
new_2026_132,Iván Alonso,Rayo Vallecano,1845978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97624,Iván Balliu,Rayo Vallecano,264885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,52.0,90.0,0.0,0.0,1.0,touches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
224467,Iván Martín,Girona,967871,7.0,58.318,4.0,37.485,0.0,0.0,0.0,0.0,8.331,9.371,0.008,0.0,0.0,33.0,45.0,0.0,touches,0.0,7.0,0.0,58.318,0.0,4.0,0.0,37.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.331,0.0,9.371,0.0,0.008
521508,Iván Romero,Levante,1209441,15.0,128.969,4.0,24.36,1.0,0.0,1.0,0.0,8.598,6.09,0.032,22.0,64.0,34.0,89.0,0.39285714285714285,touches,5.892857142857142,9.107142857142858,50.66639285714285,78.30260714285714,1.5714285714285714,2.428571428571429,9.57,14.790000000000001,0.39285714285714285,0.6071428571428572,0.0,0.0,0.39285714285714285,0.6071428571428572,0.0,0.0,3.3777857142857144,5.220214285714286,2.3925,3.6975000000000002,0.012571428571428572,0.01942857142857143
197334,Iñaki Williams,Athletic Club,604105,7.0,67.713,2.0,15.75,1.0,0.0,1.0,0.0,9.673,7.875,0.023,15.0,60.0,24.0,58.0,0.38461538461538464,touches,2.6923076923076925,4.307692307692308,26.04346153846154,41.66953846153846,0.7692307692307693,1.2307692307692308,6.057692307692308,9.692307692307693,0.38461538461538464,0.6153846153846154,0.0,0.0,0.38461538461538464,0.6153846153846154,0.0,0.0,3.7203846153846154,5.952615384615385,3.028846153846154,4.846153846153847,0.008846153846153847,0.014153846153846154
646149,Iñigo Arguibide,Osasuna,1614872,4.0,44.522,3.0,32.025,0.0,0.0,0.0,0.0,11.13,10.675,0.042,64.0,90.0,45.0,81.0,0.5871559633027523,touches,2.3486238532110093,1.6513761467889907,26.14135779816514,18.38064220183486,1.761467889908257,1.238532110091743,18.803669724770643,13.221330275229356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.535045871559634,4.594954128440367,6.2678899082568815,4.407110091743119,0.0246605504587156,0.017339449541284403
81352,Jan Oblak,Atletico Madrid,177126,,,,,,,,,,,,33.0,90.0,40.0,90.0,0.4520547945205479,touches,,,,,,,,,,,,,,,,,,,,,,
new_2026_154,Jaume Durá,Valencia CF,1842857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219717,Javi Galán,Osasuna,695062,7.0,56.631,3.0,31.71,0.0,0.0,1.0,0.0,8.09,10.57,0.009,55.0,65.0,43.0,64.0,0.5612244897959183,touches,3.9285714285714284,3.0714285714285716,31.78270408163265,24.84829591836735,1.683673469387755,1.316326530612245,17.79642857142857,13.91357142857143,0.0,0.0,0.0,0.0,0.5612244897959183,0.4387755102040817,0.0,0.0,4.540306122448979,3.5496938775510207,5.932142857142857,4.637857142857143,0.005051020408163264,0.003948979591836735
546540,Javi Guerra,Valencia,,24.0,305.096,16.0,181.23,0.0,0.0,1.0,0.0,12.712,11.327,0.201,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,12.0,12.0,152.548,152.548,8.0,8.0,90.615,90.615,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,6.356,6.356,5.6635,5.6635,0.1005,0.1005
628184,Javi Hernández,Espanyol,1427828,24.0,309.699,18.0,244.755,1.0,0.0,2.0,1.0,12.904,13.598,0.634,45.0,82.0,31.0,75.0,0.5921052631578947,touches,14.210526315789473,9.789473684210527,183.37440789473683,126.32459210526318,10.657894736842104,7.342105263157896,144.92072368421051,99.83427631578948,0.5921052631578947,0.4078947368421053,0.0,0.0,1.1842105263157894,0.8157894736842106,0.5921052631578947,0.4078947368421053,7.640526315789473,5.263473684210527,8.051447368421053,5.546552631578948,0.3753947368421052,0.2586052631578948
638238,Javi Rodríguez,Celta Vigo,1435439,22.0,197.485,14.0,134.925,1.0,0.0,0.0,0.0,8.977,9.638,0.033,80.0,90.0,93.0,90.0,0.4624277456647399,touches,10.173410404624278,11.826589595375722,91.32254335260116,106.16245664739886,6.473988439306359,7.526011560693641,62.393063583815035,72.53193641618498,0.4624277456647399,0.5375722543352601,0.0,0.0,0.0,0.0,0.0,0.0,4.15121387283237,4.82578612716763,4.456878612716763,5.181121387283237,0.015260115606936417,0.017739884393063586
493333,Javi Rueda,Celta Vigo,1310440,3.0,31.259,3.0,27.405,0.0,0.0,0.0,0.0,10.42,9.135,0.002,35.0,65.0,15.0,27.0,0.7,touches,2.0999999999999996,0.9000000000000001,21.8813,9.3777,2.0999999999999996,0.9000000000000001,19.1835,8.2215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.294,3.1260000000000003,6.3945,2.7405000000000004,0.0014,0.0006000000000000001
714598,Javier Morcillo,Atletico Madrid,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005
677054,Jean Valou,Villarreal,1792368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,7.0,17.0,0.0,0.0,1.0,touches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
160540,Jeremy Toljan,Levante,443966,3.0,25.9,2.0,16.38,0.0,0.0,0.0,0.0,8.633,8.19,0.0,5.0,14.0,14.0,12.0,0.2631578947368421,touches,0.7894736842105263,2.210526315789474,6.81578947368421,19.08421052631579,0.5263157894736842,1.473684210526316,4.310526315789473,12.069473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2718421052631577,6.361157894736842,2.1552631578947365,6.034736842105263,0.0,0.0
437549,Jesús Areso,Athletic Club,1037537,6.0,94.008,6.0,89.04,0.0,0.0,1.0,0.0,15.668,14.84,0.077,0.0,0.0,41.0,58.0,0.0,touches,0.0,6.0,0.0,94.008,0.0,6.0,0.0,89.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.668,0.0,14.84,0.0,0.077
466044,Jesús Vázquez,Valencia,1220187,16.0,181.377,7.0,91.35,0.0,0.0,0.0,0.0,11.336,13.05,0.095,52.0,90.0,44.0,90.0,0.5416666666666666,touches,8.666666666666666,7.333333333333334,98.245875,83.13112500000001,3.7916666666666665,3.2083333333333335,49.481249999999996,41.86875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.140333333333333,5.195666666666667,7.06875,5.981250000000001,0.05145833333333333,0.04354166666666667
449928,Joan García,Barcelona,1167220,,,,,,,,,,,,44.0,90.0,32.0,90.0,0.5789473684210527,touches,,,,,,,,,,,,,,,,,,,,,,
612309,Job Ochieng,Real Sociedad,1724551,4.0,39.272,3.0,34.02,1.0,0.0,0.0,0.0,9.818,11.34,0.011,19.0,66.0,0.0,0.0,1.0,touches,4.0,0.0,39.272,0.0,3.0,0.0,34.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.818,0.0,11.34,0.0,0.011,0.0
513950,Jofre Carreras,Espanyol,1184777,3.0,37.676,2.0,29.505,0.0,0.0,0.0,0.0,12.559,14.752,0.002,8.0,9.0,6.0,2.0,0.5714285714285714,touches,1.7142857142857142,1.2857142857142858,21.52914285714286,16.146857142857144,1.1428571428571428,0.8571428571428572,16.86,12.645000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.176571428571428,5.382428571428571,8.429714285714285,6.322285714285715,0.0011428571428571427,0.0008571428571428572
152723,Johan Mojica,Mallorca,474673,15.0,252.789,11.0,208.32,0.0,0.0,0.0,0.0,16.853,18.938,0.081,0.0,0.0,67.0,90.0,0.0,touches,0.0,15.0,0.0,252.789,0.0,11.0,0.0,208.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.853,0.0,18.938,0.0,0.081
new_2026_5,Johaneko Louis-Jean,Athletic Club,1327006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,70.0,0.0,0.0,1.0,touches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488662,Johnny Cardoso,Atletico Madrid,1173678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513945,Jon Ander Olasagasti,Levante,1131957,8.0,78.086,4.0,57.75,0.0,0.0,0.0,0.0,9.761,14.438,0.238,34.0,90.0,58.0,90.0,0.3695652173913043,touches,2.9565217391304346,5.043478260869565,28.85786956521739,49.22813043478261,1.4782608695652173,2.5217391304347827,21.342391304347824,36.40760869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.607326086956521,6.153673913043478,5.335782608695652,9.102217391304348,0.08795652173913042,0.15004347826086956
479816,Jon Aramburu,Real Sociedad,1249284,15.0,142.302,12.0,119.385,0.0,0.0,0.0,0.0,9.487,9.949,0.01,47.0,57.0,79.0,90.0,0.373015873015873,touches,5.595238095238095,9.404761904761905,53.08090476190476,89.22109523809523,4.476190476190476,7.523809523809524,44.532500000000006,74.8525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5388015873015872,5.948198412698413,3.7111349206349207,6.237865079365079,0.0037301587301587303,0.00626984126984127
201178,Jon Guridi,Alaves,678192,9.0,108.527,3.0,18.585,0.0,0.0,0.0,0.0,12.059,6.195,0.008,29.0,82.0,24.0,45.0,0.5471698113207547,touches,4.9245283018867925,4.0754716981132075,59.382698113207546,49.144301886792455,1.641509433962264,1.358490566037736,10.169150943396227,8.415849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.598320754716981,5.460679245283019,3.3897169811320755,2.8052830188679247,0.004377358490566038,0.0036226415094339623
620617,Jon Martín,Real Sociedad,1523234,21.0,203.053,8.0,26.775,0.0,0.0,0.0,0.0,9.669,3.347,0.01,55.0,90.0,82.0,90.0,0.40145985401459855,touches,8.430656934306569,12.56934306569343,81.51762773722628,121.5353722627737,3.2116788321167884,4.788321167883211,10.749087591240876,16.025912408759122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8817153284671537,5.787284671532847,1.3436861313868613,2.0033138686131386,0.0040145985401459855,0.005985401459854014
477463,Jon Moncayola,Osasuna,921825,6.0,81.266,2.0,41.475,0.0,0.0,0.0,0.0,13.544,20.738,0.019,26.0,45.0,44.0,90.0,0.37142857142857144,touches,2.2285714285714286,3.7714285714285714,30.18451428571429,51.08148571428572,0.7428571428571429,1.2571428571428571,15.405000000000001,26.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.030628571428572,8.513371428571428,7.702685714285715,13.035314285714286,0.007057142857142857,0.011942857142857142
449931,Jon Pacheco,Alaves,1112072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_105,Jonathan Dubasin,Osasuna,1242139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,58.0,3.0,10.0,0.918918918918919,touches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566165,Jones El Abdellaoui,Celta Vigo,1379196,5.0,70.244,3.0,52.605,0.0,0.0,0.0,0.0,14.049,17.535,0.017,13.0,25.0,18.0,63.0,0.41935483870967744,touches,2.096774193548387,2.9032258064516125,29.45716129032258,40.78683870967741,1.2580645161290323,1.7419354838709675,22.06016129032258,30.544838709677414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.891516129032258,8.15748387096774,7.353387096774194,10.181612903225805,0.007129032258064517,0.009870967741935483
114128,Jonny Otto,Alaves,360918,14.0,133.785,8.0,65.625,0.0,0.0,0.0,0.0,9.556,8.203,0.024,47.0,90.0,36.0,70.0,0.5662650602409639,touches,7.927710843373495,6.072289156626505,75.75777108433735,58.02722891566264,4.530120481927711,3.469879518072289,37.161144578313255,28.463855421686745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.411228915662651,4.144771084337348,4.6450722891566265,3.557927710843373,0.013590361445783133,0.010409638554216867
