canonical_id,name,team,opta_id,whoscored_id,fotmob_id,has_fotmob,has_whoscored,goals,xg,shots,shots_on_target,np_xg,assists,xa,chances_created,passes,successful_passes,tackles,interceptions,recoveries,blocks,clearances,ground_duels,ground_duels_won,aerial_duels,aerial_duels_won,fouls_commited,pens_conceded,offsides,goals_conceded,saves_made,goals_prevented,xgot_conceded,np_goals,np_shots,np_shots_on_target,ogs,goals_vs_xg,shot_conv,xg_per_shot,np_goals_vs_xg,np_shot_conv,np_xg_per_shot,pass_perc,ground_duel_perc,aerial_duel_perc,chances_per_100_pass,save_perc,goals_prevented_rate,yellows,reds,through_balls,successful_through_balls,op_crosses,successful_op_crosses,op_chances_created,op_assists,through_ball_perc,cross_perc,chances_sp_op_ratio,total_final_third_passes,successful_final_third_passes,ft_pass_perc,carries_STILL_COMBINED_R1R2,carry_distance_STILL_COMBINED_R1R2,progressive_carries_STILL_COMBINED_R1R2,progressive_distance_STILL_COMBINED_R1R2,shot_ending_STILL_COMBINED_R1R2,goal_ending_STILL_COMBINED_R1R2,chance_ending_STILL_COMBINED_R1R2,assist_ending_STILL_COMBINED_R1R2,dist_per_carry_STILL_COMBINED_R1R2,dist_per_progressive_carry_STILL_COMBINED_R1R2,op_xa_STILL_COMBINED_R1R2
new_2026_135,Facundo Bernal,Real Betis,614242,512611,1436133,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,54.0,46.0,1.0,2.0,7.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,85.18518518518519,100.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,3.0,100.0,7.0,57.503,1.0,1.68,0.0,0.0,0.0,0.0,8.215,1.68,0.022
new_2026_48,Facundo Buonanotte,Elche,536916,,1336566,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,6.0,75.87,3.0,49.14,2.0,0.0,0.0,0.0,12.645,16.38,0.0
536884,Federico Redondo,Elche,536884,419616,1277343,True,True,0.0,0.05,1.0,0.0,0.05,0.0,0.01,1.0,64.0,60.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.05,0.0,0.05,-0.05,0.0,0.05,93.75,50.0,0.0,1.5625,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,2.0,1.0,50.0,22.0,254.748,8.0,98.175,0.0,0.0,0.0,0.0,11.579,12.272,0.023
223255,Federico Valverde,Real Madrid,223255,344644,743533,True,True,0.0,0.13,2.0,1.0,0.13,1.0,0.16,2.0,61.0,57.0,2.0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-0.13,0.0,0.065,-0.13,0.0,0.065,93.44262295081968,50.0,100.0,3.278688524590164,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,0.0,9.0,9.0,100.0,26.0,260.958,13.0,136.395,0.0,0.0,2.0,1.0,10.037,10.492,0.2
new_2026_49,Fer Niño,Elche,502290,391082,1127224,True,True,0.0,0.46,1.0,1.0,0.46,0.0,0.02,0.0,19.0,14.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.46,0.0,0.46,-0.46,0.0,0.46,73.68421052631578,66.66666666666666,33.33333333333333,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,118.26,4.0,26.565,0.0,0.0,0.0,0.0,11.826,6.641,0.026
551086,Fermín López,Barcelona,551086,463838,1404415,True,True,1.0,1.03,3.0,3.0,1.03,0.0,0.05,0.0,43.0,36.0,1.0,1.0,4.0,0.0,0.0,8.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,-0.030000000000000027,33.33333333333333,0.3433333333333333,-0.030000000000000027,33.33333333333333,0.3433333333333333,83.72093023255815,37.5,50.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,3.0,42.857142857142854,7.0,60.406,1.0,-27.195,1.0,1.0,0.0,0.0,8.629,-27.195,0.033
464575,Ferran Jutglà,Celta Vigo,464575,396158,1102732,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,83.33333333333334,,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,100.0,2.0,26.574,1.0,11.235,0.0,0.0,0.0,0.0,13.287,11.235,0.001
242169,Filip Ugrinic,Valencia,242169,379684,800615,True,True,0.0,0.05,1.0,0.0,0.05,0.0,0.04,1.0,17.0,14.0,1.0,0.0,2.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.05,0.0,0.05,-0.05,0.0,0.05,82.35294117647058,40.0,0.0,5.88235294117647,,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,0.0,4.0,3.0,75.0,16.0,150.494,6.0,88.935,1.0,0.0,1.0,0.0,9.406,14.822,0.134
77359,Florian Lejeune,Rayo Vallecano,77359,80758,184521,True,True,0.0,0.05,2.0,1.0,0.05,0.0,0.0,0.0,49.0,35.0,4.0,2.0,2.0,0.0,11.0,6.0,5.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-0.05,0.0,0.025,-0.05,0.0,0.025,71.42857142857143,83.33333333333334,75.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.0,1.0,12.5,25.0,257.179,14.0,141.54,0.0,0.0,0.0,0.0,10.287,10.11,0.035
227166,Fran García,Real Madrid,227166,422957,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,100.0,,1.0,1.0,100.0,19.0,211.713,12.0,136.395,0.0,0.0,2.0,1.0,11.143,11.366,0.089
466057,Fran Pérez,Rayo Vallecano,466057,444265,1284430,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,83.33333333333334,25.0,,0.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,100.0,,1.0,0.0,0.0,8.0,91.464,5.0,57.54,0.0,0.0,1.0,0.0,11.433,11.508,0.016
new_2026_69,Francho Serrano,Getafe,494495,424675,1183650,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.656,1.0,7.35,0.0,0.0,0.0,0.0,5.219,7.35,0.018
new_2026_57,Gabriel Moscardo,Espanyol,617127,,1503655,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213102,Gabriel Suazo,Sevilla,213102,286080,659490,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,33.0,27.0,3.0,0.0,4.0,0.0,1.0,13.0,6.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,81.81818181818183,46.15384615384615,100.0,0.0,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,10.0,9.0,90.0,14.0,178.605,10.0,129.36,0.0,0.0,0.0,0.0,12.757,12.936,0.028
500046,Gavi,Barcelona,500046,422937,1279040,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,56.483,1.0,9.765,0.0,0.0,0.0,0.0,9.414,9.765,0.007
499209,Georges Mikautadze,Villarreal,499209,389020,1117069,True,True,0.0,0.22,4.0,2.0,0.22,1.0,0.41,2.0,28.0,25.0,0.0,0.0,3.0,0.0,1.0,12.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,-0.22,0.0,0.055,-0.22,0.0,0.055,89.28571428571429,41.66666666666667,0.0,7.142857142857142,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,0.0,1.0,1.0,100.0,19.0,223.154,12.0,123.795,1.0,0.0,1.0,0.0,11.745,10.316,0.653
523234,Gerard Martín,Barcelona,523234,512879,1598982,True,True,0.0,0.1,1.0,0.0,0.1,0.0,0.03,0.0,95.0,93.0,0.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,0.0,0.1,-0.1,0.0,0.1,97.89473684210527,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.0,8.0,100.0,10.0,80.299,5.0,37.38,0.0,0.0,0.0,0.0,8.03,7.476,0.005
93721,Gerard Moreno,Villarreal,93721,97659,246438,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.0,19.0,16.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,84.21052631578947,60.0,100.0,10.526315789473683,,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,,100.0,0.0,3.0,2.0,66.66666666666666,16.0,153.445,8.0,59.22,0.0,0.0,2.0,0.0,9.59,7.402,0.168
467020,Germán Valera,Elche,467020,390240,1102708,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.0,35.0,31.0,1.0,0.0,4.0,0.0,2.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,88.57142857142857,66.66666666666666,,2.857142857142857,,,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,,25.0,0.0,3.0,2.0,66.66666666666666,34.0,487.609,18.0,185.01,0.0,0.0,3.0,0.0,14.341,10.278,0.244
new_2026_147,Giorgi Kochorashvili,Sevilla,428798,,953958,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451017,Giorgi Tsitaishvili,Metz,451017,,939061,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482652,Giuliano Simeone,Atletico Madrid,482652,422918,1226147,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,24.0,17.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,70.83333333333334,0.0,80.0,4.166666666666666,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,3.0,2.0,66.66666666666666,18.0,205.003,13.0,117.39,2.0,0.0,0.0,0.0,11.389,9.03,0.057
450782,Gonzalo Villar,Elche,450782,357388,881773,True,True,0.0,0.09,2.0,2.0,0.09,1.0,0.12,1.0,71.0,60.0,1.0,1.0,2.0,0.0,0.0,9.0,7.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-0.09,0.0,0.045,-0.09,0.0,0.045,84.50704225352112,77.77777777777779,33.33333333333333,1.4084507042253522,,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,100.0,0.0,5.0,3.0,60.0,24.0,223.318,6.0,8.61,0.0,0.0,0.0,0.0,9.305,1.435,0.405
181284,Gonçalo Guedes,Real Sociedad,181284,247995,536455,True,True,0.0,0.03,1.0,0.0,0.03,0.0,0.05,1.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.03,0.0,0.03,-0.03,0.0,0.03,90.0,40.0,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,1.0,100.0,6.0,78.013,1.0,2.205,0.0,0.0,1.0,0.0,13.002,2.205,0.05
632509,Gorka Carrera,Real Sociedad,632509,,1431291,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220182,Gorka Guruzeta,Athletic Club,220182,362602,711231,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,1.0,0.0,0.0,2.0,5.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,70.0,40.0,20.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,1.0,15.707,0.0,-9.03,0.0,0.0,0.0,0.0,15.707,0.0,0.013
179830,Grady Diangana,Elche,179830,,654091,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197024,Guido Rodríguez,Valencia,197024,303876,586768,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,49.0,43.0,3.0,4.0,6.0,1.0,1.0,11.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,87.75510204081633,45.45454545454545,66.66666666666666,2.0408163265306123,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,4.0,2.0,50.0,19.0,151.215,8.0,62.16,0.0,0.0,1.0,0.0,7.959,7.77,0.029
new_2026_18,Hamza Abdelkarim,Barcelona,684337,,1708842,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657325,Hugo Burcio,Celta Vigo,657325,,1825995,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439716,Hugo Duro,Valencia,439716,354526,929838,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0,12.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,33.33333333333333,0.0,100.0,16.666666666666664,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,0.0,2.0,1.0,50.0,2.0,12.344,1.0,1.785,0.0,0.0,0.0,0.0,6.172,1.785,0.015
492900,Hugo González,Celta Vigo,492900,,1226783,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_0,Hugo Novoa,Alavés,493055,,1175969,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620583,Hugo Rincón,Girona,620583,481851,1427819,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,12.0,8.0,1.0,1.0,1.0,2.0,0.0,7.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,66.66666666666666,57.14285714285714,50.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,1.0,25.0,3.0,22.059,2.0,15.225,0.0,0.0,0.0,0.0,7.353,7.612,0.005
538283,Hugo Sotelo,Celta Vigo,538283,415345,1254218,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550566,Hugo Álvarez,Celta Vigo,550566,427001,1308414,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,80.0,0.0,0.0,6.666666666666667,,,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,,33.33333333333333,0.0,,,,6.0,57.606,4.0,41.58,0.0,0.0,1.0,0.0,9.601,10.395,0.033
98745,Héctor Bellerín,Real Betis,98745,125211,427438,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,100.0,,,14.285714285714285,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,1.0,100.0,9.0,84.609,5.0,46.2,0.0,0.0,0.0,0.0,9.401,9.24,0.01
40270,Iago Aspas,Celta Vigo,40270,91242,174472,True,True,1.0,0.06,1.0,1.0,0.06,0.0,0.01,0.0,23.0,18.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.94,100.0,0.06,0.94,100.0,0.06,78.26086956521739,40.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,100.0,6.0,66.38,4.0,43.89,0.0,0.0,0.0,0.0,11.063,10.972,0.036
634238,Ibai Aguirre,Real Sociedad,634238,,1810849,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_141,Ibrahima Konaté,Real Madrid,204716,345957,820140,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,54.0,52.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,96.29629629629629,0.0,0.0,1.8518518518518516,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,6.0,5.0,83.33333333333334,34.0,310.132,13.0,147.42,0.0,0.0,0.0,0.0,9.122,11.34,0.018
new_2026_148,Ibrahima Sow,Sevilla,550797,,1555045,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_79,Ifeanyi Ndukwe,Levante,591617,,1780239,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216475,Igor Zubeldia,Real Sociedad,216475,315566,698653,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,3.0,1.0,2.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,85.0,75.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,100.0,21.0,212.814,7.0,69.72,0.0,0.0,0.0,0.0,10.134,9.96,0.01
new_2026_153,Iker Córdoba,Valencia CF,637198,,1637860,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490726,Iker Losada,Levante,490726,,1082930,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592812,Iker Munoz,Sevilla,592812,,1413945,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589577,Iker Muñoz,Osasuna,589577,474267,1323863,True,True,0.0,0.03,1.0,0.0,0.03,0.0,0.01,0.0,33.0,30.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.03,0.0,0.03,-0.03,0.0,0.03,90.9090909090909,50.0,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,6.0,5.0,83.33333333333334,12.0,134.494,5.0,83.475,0.0,0.0,1.0,0.0,11.208,16.695,0.02
465689,Ilaix Moriba,Celta Vigo,465689,409030,1109046,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,62.0,58.0,1.0,0.0,3.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,93.54838709677419,42.857142857142854,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,3.0,100.0,6.0,48.012,2.0,-3.255,0.0,0.0,0.0,0.0,8.002,-1.628,0.013
500043,Ilias Akhomach,Rayo Vallecano,500043,428500,1311915,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,66.66666666666666,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,,6.0,71.304,3.0,9.24,0.0,0.0,0.0,0.0,11.884,3.08,0.007
215531,Ionut Radu,Celta Vigo,215531,296723,681213,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,44.0,27.0,0.0,0.0,10.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.9,1.1,0.0,0.0,0.0,0.0,0.0,,,0.0,,,61.36363636363637,100.0,,0.0,50.0,-0.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.0,2.0,16.666666666666664,,,,,,,,,,,
610206,Isaac Romero,Sevilla,610206,492362,1130991,True,True,0.0,0.14,2.0,0.0,0.14,0.0,0.01,0.0,13.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.14,0.0,0.07,-0.14,0.0,0.07,61.53846153846154,0.0,60.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,2.0,2.0,100.0,7.0,77.259,4.0,29.505,0.0,0.0,1.0,1.0,11.037,7.376,0.011
80209,Isco,Real Betis,80209,82989,191315,True,True,0.0,0.01,1.0,1.0,0.01,0.0,0.02,0.0,21.0,18.0,1.0,0.0,2.0,0.0,0.0,6.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.01,0.0,0.01,-0.01,0.0,0.01,85.71428571428571,50.0,33.33333333333333,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,2.0,100.0,13.0,141.472,8.0,75.6,1.0,0.0,0.0,0.0,10.882,9.45,0.018
434078,Isi Palazón,Rayo Vallecano,434078,422959,638010,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,15.0,11.0,2.0,0.0,1.0,0.0,2.0,6.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,73.33333333333333,66.66666666666666,50.0,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,3.0,1.0,33.33333333333333,6.0,50.861,0.0,-21.63,1.0,0.0,0.0,0.0,8.477,0.0,0.006
